common_name,confidence,aru,date,time,sampling_interval
Eastern Towhee,0.2845,LM_aru16,2025-04-22,11:20:00,20250422_11:20:00
Scarlet Tanager,0.5049,LM_aru16,2025-04-22,11:20:00,20250422_11:20:00
American Robin,0.3113,LM_aru16,2025-04-22,11:20:00,20250422_11:20:00
Summer Tanager,0.4405,LM_aru16,2025-04-22,11:20:00,20250422_11:20:00
Red-eyed Vireo,0.5274,LM_aru16,2025-04-22,11:20:00,20250422_11:20:00
Red-bellied Woodpecker,0.6548,LM_aru16,2025-04-22,11:20:00,20250422_11:20:00
Carolina Wren,0.4545,LM_aru16,2025-04-22,11:40:00,20250422_11:40:00
Red-bellied Woodpecker,0.3677,LM_aru16,2025-04-22,11:40:00,20250422_11:40:00
Swallow-tailed Kite,0.485,LM_aru16,2025-04-22,11:40:00,20250422_11:40:00
Northern Cardinal,0.3362,LM_aru16,2025-04-22,11:40:00,20250422_11:40:00
Carolina Chickadee,0.2902,LM_aru16,2025-04-22,11:40:00,20250422_11:40:00
White-throated Sparrow,0.3002,LM_aru16,2025-04-22,11:40:00,20250422_11:40:00
Scarlet Tanager,0.3507,LM_aru16,2025-04-22,12:00:00,20250422_12:00:00
Common Nighthawk,0.2519,LM_aru16,2025-04-22,12:00:00,20250422_12:00:00
Northern Cardinal,0.2667,LM_aru16,2025-04-22,12:00:00,20250422_12:00:00
American Robin,0.3564,LM_aru16,2025-04-22,12:00:00,20250422_12:00:00
Bachman's Sparrow,0.2708,LM_aru16,2025-04-22,12:00:00,20250422_12:00:00
Northern Cardinal,0.2703,LM_aru16,2025-04-22,12:20:00,20250422_12:20:00
American Robin,0.2614,LM_aru16,2025-04-22,12:20:00,20250422_12:20:00
Black-and-white Warbler,0.4174,LM_aru16,2025-04-22,12:20:00,20250422_12:20:00
Cape May Warbler,0.2894,LM_aru16,2025-04-22,12:20:00,20250422_12:20:00
American Redstart,0.4817,LM_aru16,2025-04-22,12:20:00,20250422_12:20:00
Eastern Towhee,0.2998,LM_aru16,2025-04-22,12:20:00,20250422_12:20:00
Summer Tanager,0.566,LM_aru16,2025-04-22,12:20:00,20250422_12:20:00
Scarlet Tanager,0.443,LM_aru16,2025-04-22,12:20:00,20250422_12:20:00
Carolina Wren,0.4378,LM_aru16,2025-04-22,12:20:00,20250422_12:20:00
American Robin,0.6383,LM_aru16,2025-04-22,12:40:00,20250422_12:40:00
Eastern Towhee,0.388,LM_aru16,2025-04-22,12:40:00,20250422_12:40:00
Northern Cardinal,0.4863,LM_aru16,2025-04-22,12:40:00,20250422_12:40:00
Carolina Wren,0.5651,LM_aru16,2025-04-22,12:40:00,20250422_12:40:00
Chimney Swift,0.925,LM_aru16,2025-04-22,13:00:00,20250422_13:00:00
Red-eyed Vireo,0.4166,LM_aru16,2025-04-22,13:00:00,20250422_13:00:00
Northern Cardinal,0.7513,LM_aru16,2025-04-22,13:00:00,20250422_13:00:00
House Finch,0.5797,LM_aru16,2025-04-22,13:00:00,20250422_13:00:00
Great Crested Flycatcher,0.459,LM_aru16,2025-04-22,13:20:00,20250422_13:20:00
Red-bellied Woodpecker,0.4001,LM_aru16,2025-04-22,13:20:00,20250422_13:20:00
Scarlet Tanager,0.2596,LM_aru16,2025-04-22,13:20:00,20250422_13:20:00
American Robin,0.2727,LM_aru16,2025-04-22,13:20:00,20250422_13:20:00
American Robin,0.3778,LM_aru16,2025-04-22,13:40:00,20250422_13:40:00
Great Crested Flycatcher,0.602,LM_aru16,2025-04-22,13:40:00,20250422_13:40:00
Yellow-throated Vireo,0.3393,LM_aru16,2025-04-22,13:40:00,20250422_13:40:00
Scarlet Tanager,0.5702,LM_aru16,2025-04-22,13:40:00,20250422_13:40:00
Summer Tanager,0.3932,LM_aru16,2025-04-22,13:40:00,20250422_13:40:00
Eastern Wood-Pewee,0.3289,LM_aru16,2025-04-22,13:40:00,20250422_13:40:00
Baltimore Oriole,0.3084,LM_aru16,2025-04-22,13:40:00,20250422_13:40:00
Red-bellied Woodpecker,0.4424,LM_aru16,2025-04-22,13:40:00,20250422_13:40:00
Red-bellied Woodpecker,0.8481,LM_aru16,2025-04-22,14:00:00,20250422_14:00:00
Northern Flicker,0.5635,LM_aru16,2025-04-22,14:00:00,20250422_14:00:00
Great Crested Flycatcher,0.7843,LM_aru16,2025-04-22,14:00:00,20250422_14:00:00
Northern Cardinal,0.252,LM_aru16,2025-04-22,14:00:00,20250422_14:00:00
American Robin,0.5075,LM_aru16,2025-04-22,14:00:00,20250422_14:00:00
Scarlet Tanager,0.3248,LM_aru16,2025-04-22,14:00:00,20250422_14:00:00
Summer Tanager,0.3357,LM_aru16,2025-04-22,14:00:00,20250422_14:00:00
Wood Thrush,0.3719,LM_aru16,2025-04-22,14:00:00,20250422_14:00:00
Great Crested Flycatcher,0.6965,LM_aru16,2025-04-22,14:20:00,20250422_14:20:00
American Robin,0.4583,LM_aru16,2025-04-22,14:20:00,20250422_14:20:00
Yellow-throated Vireo,0.3267,LM_aru16,2025-04-22,14:20:00,20250422_14:20:00
Summer Tanager,0.7927,LM_aru16,2025-04-22,14:20:00,20250422_14:20:00
Carolina Wren,0.4266,LM_aru16,2025-04-22,14:20:00,20250422_14:20:00
Great Crested Flycatcher,0.9015,LM_aru16,2025-04-22,14:40:00,20250422_14:40:00
American Robin,0.5493,LM_aru16,2025-04-22,14:40:00,20250422_14:40:00
Yellow-throated Vireo,0.2543,LM_aru16,2025-04-22,14:40:00,20250422_14:40:00
Scarlet Tanager,0.2506,LM_aru16,2025-04-22,14:40:00,20250422_14:40:00
Blue Jay,0.5079,LM_aru16,2025-04-22,14:40:00,20250422_14:40:00
Northern Cardinal,0.296,LM_aru16,2025-04-22,14:40:00,20250422_14:40:00
Red-bellied Woodpecker,0.3864,LM_aru16,2025-04-22,14:40:00,20250422_14:40:00
American Robin,0.5315,LM_aru16,2025-04-22,15:00:00,20250422_15:00:00
White-throated Sparrow,0.7589,LM_aru16,2025-04-22,15:00:00,20250422_15:00:00
Northern Cardinal,0.2734,LM_aru16,2025-04-22,15:00:00,20250422_15:00:00
Tufted Titmouse,0.4038,LM_aru16,2025-04-22,15:00:00,20250422_15:00:00
Great Crested Flycatcher,0.356,LM_aru16,2025-04-22,15:00:00,20250422_15:00:00
Painted Bunting,0.2528,LM_aru16,2025-04-22,15:00:00,20250422_15:00:00
White-breasted Nuthatch,0.5182,LM_aru16,2025-04-22,15:00:00,20250422_15:00:00
Summer Tanager,0.92,LM_aru16,2025-04-22,15:00:00,20250422_15:00:00
Scarlet Tanager,0.522,LM_aru16,2025-04-22,15:00:00,20250422_15:00:00
Great Crested Flycatcher,0.6692,LM_aru16,2025-04-22,15:20:00,20250422_15:20:00
Northern Cardinal,0.2704,LM_aru16,2025-04-22,15:20:00,20250422_15:20:00
Tufted Titmouse,0.4194,LM_aru16,2025-04-22,15:40:00,20250422_15:40:00
Great Crested Flycatcher,0.8985,LM_aru16,2025-04-22,15:40:00,20250422_15:40:00
Great Crested Flycatcher,0.6659,LM_aru16,2025-04-22,16:00:00,20250422_16:00:00
Eastern Towhee,0.3131,LM_aru16,2025-04-22,16:00:00,20250422_16:00:00
Tufted Titmouse,0.3515,LM_aru16,2025-04-22,16:00:00,20250422_16:00:00
American Robin,0.5245,LM_aru16,2025-04-22,16:20:00,20250422_16:20:00
Great Crested Flycatcher,0.5655,LM_aru16,2025-04-22,16:20:00,20250422_16:20:00
Eastern Bluebird,0.4072,LM_aru16,2025-04-22,16:20:00,20250422_16:20:00
Carolina Wren,0.3053,LM_aru16,2025-04-22,16:20:00,20250422_16:20:00
Tufted Titmouse,0.3662,LM_aru16,2025-04-22,16:20:00,20250422_16:20:00
House Finch,0.3535,LM_aru16,2025-04-22,16:20:00,20250422_16:20:00
Northern Cardinal,0.2548,LM_aru16,2025-04-22,16:20:00,20250422_16:20:00
Northern Cardinal,0.4442,LM_aru16,2025-04-22,16:40:00,20250422_16:40:00
Scarlet Tanager,0.3932,LM_aru16,2025-04-22,16:40:00,20250422_16:40:00
American Robin,0.3191,LM_aru16,2025-04-22,16:40:00,20250422_16:40:00
Red-bellied Woodpecker,0.3087,LM_aru16,2025-04-22,16:40:00,20250422_16:40:00
Blue Jay,0.2666,LM_aru16,2025-04-22,16:40:00,20250422_16:40:00
Wood Thrush,0.2691,LM_aru16,2025-04-22,16:40:00,20250422_16:40:00
Eastern Towhee,0.4044,LM_aru16,2025-04-22,16:40:00,20250422_16:40:00
Summer Tanager,0.5852,LM_aru16,2025-04-22,16:40:00,20250422_16:40:00
Blue-gray Gnatcatcher,0.88,LM_aru16,2025-04-22,16:40:00,20250422_16:40:00
Yellow-throated Vireo,0.543,LM_aru16,2025-04-22,16:40:00,20250422_16:40:00
House Finch,0.4033,LM_aru16,2025-04-22,17:00:00,20250422_17:00:00
American Robin,0.3093,LM_aru16,2025-04-22,17:00:00,20250422_17:00:00
Northern Cardinal,0.5721,LM_aru16,2025-04-22,17:00:00,20250422_17:00:00
American Crow,0.2586,LM_aru16,2025-04-22,17:00:00,20250422_17:00:00
American Robin,0.3198,LM_aru16,2025-04-22,17:20:00,20250422_17:20:00
Blue Jay,0.5733,LM_aru16,2025-04-22,17:20:00,20250422_17:20:00
House Finch,0.5613,LM_aru16,2025-04-22,17:20:00,20250422_17:20:00
Tufted Titmouse,0.2628,LM_aru16,2025-04-22,17:20:00,20250422_17:20:00
Scarlet Tanager,0.4128,LM_aru16,2025-04-22,17:20:00,20250422_17:20:00
Red-bellied Woodpecker,0.3008,LM_aru16,2025-04-22,17:20:00,20250422_17:20:00
Northern Cardinal,0.4158,LM_aru16,2025-04-22,17:40:00,20250422_17:40:00
Summer Tanager,0.9326,LM_aru16,2025-04-22,17:40:00,20250422_17:40:00
Blue Jay,0.2611,LM_aru16,2025-04-22,17:40:00,20250422_17:40:00
Blue-gray Gnatcatcher,0.2896,LM_aru16,2025-04-22,18:00:00,20250422_18:00:00
American Robin,0.394,LM_aru16,2025-04-22,18:00:00,20250422_18:00:00
White-throated Sparrow,0.4385,LM_aru16,2025-04-22,18:00:00,20250422_18:00:00
House Finch,0.4421,LM_aru16,2025-04-22,18:00:00,20250422_18:00:00
Yellow-throated Vireo,0.7518,LM_aru16,2025-04-22,18:00:00,20250422_18:00:00
Summer Tanager,0.2608,LM_aru16,2025-04-22,18:00:00,20250422_18:00:00
Scarlet Tanager,0.2658,LM_aru16,2025-04-22,18:00:00,20250422_18:00:00
Red-bellied Woodpecker,0.4939,LM_aru16,2025-04-22,18:00:00,20250422_18:00:00
Rose-breasted Grosbeak,0.306,LM_aru16,2025-04-22,18:00:00,20250422_18:00:00
Eastern Towhee,0.3322,LM_aru16,2025-04-22,18:00:00,20250422_18:00:00
Northern Cardinal,0.6348,LM_aru16,2025-04-22,18:20:00,20250422_18:20:00
Summer Tanager,0.8041,LM_aru16,2025-04-22,18:20:00,20250422_18:20:00
Scarlet Tanager,0.3404,LM_aru16,2025-04-22,18:20:00,20250422_18:20:00
American Robin,0.8248,LM_aru16,2025-04-22,18:20:00,20250422_18:20:00
Northern Cardinal,0.6509,LM_aru16,2025-04-22,18:40:00,20250422_18:40:00
Great Crested Flycatcher,0.2934,LM_aru16,2025-04-22,18:40:00,20250422_18:40:00
American Robin,0.4105,LM_aru16,2025-04-22,18:40:00,20250422_18:40:00
Summer Tanager,0.3623,LM_aru16,2025-04-22,18:40:00,20250422_18:40:00
Blue-gray Gnatcatcher,0.3188,LM_aru16,2025-04-22,18:40:00,20250422_18:40:00
Prothonotary Warbler,0.2562,LM_aru16,2025-04-22,18:40:00,20250422_18:40:00
Yellow-throated Vireo,0.3457,LM_aru16,2025-04-22,18:40:00,20250422_18:40:00
Red-headed Woodpecker,0.4213,LM_aru16,2025-04-22,18:40:00,20250422_18:40:00
Summer Tanager,0.2734,LM_aru16,2025-04-22,19:00:00,20250422_19:00:00
American Robin,0.4068,LM_aru16,2025-04-22,19:00:00,20250422_19:00:00
Northern Cardinal,0.5385,LM_aru16,2025-04-22,19:00:00,20250422_19:00:00
Scarlet Tanager,0.292,LM_aru16,2025-04-22,19:00:00,20250422_19:00:00
Great Crested Flycatcher,0.3309,LM_aru16,2025-04-22,19:00:00,20250422_19:00:00
Brown-headed Cowbird,0.3413,LM_aru16,2025-04-22,19:00:00,20250422_19:00:00
Carolina Chickadee,0.666,LM_aru16,2025-04-22,19:00:00,20250422_19:00:00
Summer Tanager,0.6733,LM_aru16,2025-04-22,19:20:00,20250422_19:20:00
Northern Cardinal,0.7672,LM_aru16,2025-04-22,19:20:00,20250422_19:20:00
American Robin,0.2568,LM_aru16,2025-04-22,19:20:00,20250422_19:20:00
Fish Crow,0.3582,LM_aru16,2025-04-22,19:20:00,20250422_19:20:00
Common Grackle,0.4725,LM_aru16,2025-04-22,19:20:00,20250422_19:20:00
Red-bellied Woodpecker,0.9035,LM_aru16,2025-04-22,19:20:00,20250422_19:20:00
White-breasted Nuthatch,0.2794,LM_aru16,2025-04-22,19:20:00,20250422_19:20:00
Eastern Towhee,0.2564,LM_aru16,2025-04-22,19:20:00,20250422_19:20:00
Tufted Titmouse,0.3311,LM_aru16,2025-04-22,19:40:00,20250422_19:40:00
Red-bellied Woodpecker,0.5425,LM_aru16,2025-04-22,19:40:00,20250422_19:40:00
American Robin,0.3426,LM_aru16,2025-04-22,19:40:00,20250422_19:40:00
Osprey,0.2886,LM_aru16,2025-04-22,19:40:00,20250422_19:40:00
Red-eyed Vireo,0.2912,LM_aru16,2025-04-22,19:40:00,20250422_19:40:00
Northern Cardinal,0.264,LM_aru16,2025-04-22,19:40:00,20250422_19:40:00
Carolina Wren,0.2955,LM_aru16,2025-04-22,19:40:00,20250422_19:40:00
Northern Cardinal,0.4542,LM_aru16,2025-04-22,20:00:00,20250422_20:00:00
Kentucky Warbler,0.3764,LM_aru16,2025-04-22,20:00:00,20250422_20:00:00
Carolina Wren,0.3539,LM_aru16,2025-04-22,20:00:00,20250422_20:00:00
Chimney Swift,0.95,LM_aru16,2025-04-22,20:00:00,20250422_20:00:00
Broad-winged Hawk,0.719,LM_aru16,2025-04-22,20:00:00,20250422_20:00:00
Summer Tanager,0.4568,LM_aru16,2025-04-22,20:00:00,20250422_20:00:00
Great Crested Flycatcher,0.5674,LM_aru16,2025-04-22,20:00:00,20250422_20:00:00
White-eyed Vireo,0.5115,LM_aru16,2025-04-22,20:00:00,20250422_20:00:00
White-throated Sparrow,0.3802,LM_aru16,2025-04-22,20:00:00,20250422_20:00:00
American Robin,0.4666,LM_aru16,2025-04-22,20:00:00,20250422_20:00:00
Great Crested Flycatcher,0.585,LM_aru16,2025-04-22,20:20:00,20250422_20:20:00
Northern Cardinal,0.2793,LM_aru16,2025-04-22,20:20:00,20250422_20:20:00
Barred Owl,0.2907,LM_aru16,2025-04-22,21:40:00,20250422_21:40:00
Barred Owl,0.2602,LM_aru16,2025-04-22,22:20:00,20250422_22:20:00
Barred Owl,0.8815,LM_aru16,2025-04-22,23:00:00,20250422_23:00:00
Yellow-billed Cuckoo,0.3358,LM_aru16,2025-04-22,23:20:00,20250422_23:20:00
Great Egret,0.49370000000000003,LM_aru16,2025-04-22,23:20:00,20250422_23:20:00
Yellow-billed Cuckoo,0.5019,LM_aru16,2025-04-23,00:20:00,20250423_00:20:00
Great Egret,0.4279,LM_aru16,2025-04-23,02:00:00,20250423_02:00:00
Barred Owl,0.9374,LM_aru16,2025-04-23,02:00:00,20250423_02:00:00
Barred Owl,0.5292,LM_aru16,2025-04-23,02:20:00,20250423_02:20:00
Great Egret,0.4008,LM_aru16,2025-04-23,02:20:00,20250423_02:20:00
Solitary Sandpiper,0.7705,LM_aru16,2025-04-23,02:40:00,20250423_02:40:00
Great Egret,0.2727,LM_aru16,2025-04-23,02:40:00,20250423_02:40:00
Great Egret,0.7297,LM_aru16,2025-04-23,03:00:00,20250423_03:00:00
Barred Owl,0.467,LM_aru16,2025-04-23,03:20:00,20250423_03:20:00
Great Egret,0.2904,LM_aru16,2025-04-23,03:20:00,20250423_03:20:00
Great Egret,0.4271,LM_aru16,2025-04-23,04:00:00,20250423_04:00:00
Great Egret,0.2548,LM_aru16,2025-04-23,04:20:00,20250423_04:20:00
Purple Martin,0.3619,LM_aru16,2025-04-23,05:40:00,20250423_05:40:00
Barred Owl,0.3224,LM_aru16,2025-04-23,06:00:00,20250423_06:00:00
Northern Cardinal,0.5794,LM_aru16,2025-04-23,06:00:00,20250423_06:00:00
Northern Cardinal,0.3286,LM_aru16,2025-04-23,06:20:00,20250423_06:20:00
Osprey,0.389,LM_aru16,2025-04-23,06:20:00,20250423_06:20:00
Northern Bobwhite,0.2985,LM_aru16,2025-04-23,06:20:00,20250423_06:20:00
Eastern Whip-poor-will,0.2679,LM_aru16,2025-04-23,06:20:00,20250423_06:20:00
Tufted Titmouse,0.5248,LM_aru16,2025-04-23,06:20:00,20250423_06:20:00
Yellow-throated Vireo,0.3878,LM_aru16,2025-04-23,06:40:00,20250423_06:40:00
Carolina Wren,0.2698,LM_aru16,2025-04-23,06:40:00,20250423_06:40:00
Mourning Dove,0.3365,LM_aru16,2025-04-23,06:40:00,20250423_06:40:00
Barred Owl,0.2625,LM_aru16,2025-04-23,06:40:00,20250423_06:40:00
Pileated Woodpecker,0.314,LM_aru16,2025-04-23,06:40:00,20250423_06:40:00
Summer Tanager,0.4736,LM_aru16,2025-04-23,06:40:00,20250423_06:40:00
Northern Cardinal,0.7885,LM_aru16,2025-04-23,06:40:00,20250423_06:40:00
White-eyed Vireo,0.2844,LM_aru16,2025-04-23,06:40:00,20250423_06:40:00
American Robin,0.2537,LM_aru16,2025-04-23,06:40:00,20250423_06:40:00
Northern Flicker,0.2664,LM_aru16,2025-04-23,06:40:00,20250423_06:40:00
Northern Cardinal,0.2877,LM_aru16,2025-04-23,07:00:00,20250423_07:00:00
Scarlet Tanager,0.5062,LM_aru16,2025-04-23,07:00:00,20250423_07:00:00
American Robin,0.4129,LM_aru16,2025-04-23,07:00:00,20250423_07:00:00
Great Crested Flycatcher,0.2537,LM_aru16,2025-04-23,07:00:00,20250423_07:00:00
Tufted Titmouse,0.6771,LM_aru16,2025-04-23,07:20:00,20250423_07:20:00
Blue Jay,0.2615,LM_aru16,2025-04-23,07:20:00,20250423_07:20:00
Red-eyed Vireo,0.2571,LM_aru16,2025-04-23,07:20:00,20250423_07:20:00
American Robin,0.5674,LM_aru16,2025-04-23,07:20:00,20250423_07:20:00
Great Crested Flycatcher,0.6871,LM_aru16,2025-04-23,07:20:00,20250423_07:20:00
Yellow-throated Vireo,0.3257,LM_aru16,2025-04-23,07:20:00,20250423_07:20:00
White-eyed Vireo,0.2842,LM_aru16,2025-04-23,07:40:00,20250423_07:40:00
American Robin,0.2555,LM_aru16,2025-04-23,07:40:00,20250423_07:40:00
Eastern Towhee,0.8959,LM_aru16,2025-04-23,07:40:00,20250423_07:40:00
Northern Cardinal,0.2517,LM_aru16,2025-04-23,07:40:00,20250423_07:40:00
Red-bellied Woodpecker,0.6376,LM_aru16,2025-04-23,07:40:00,20250423_07:40:00
Scarlet Tanager,0.328,LM_aru16,2025-04-23,07:40:00,20250423_07:40:00
American Crow,0.2776,LM_aru16,2025-04-23,07:40:00,20250423_07:40:00
Tufted Titmouse,0.3239,LM_aru16,2025-04-23,07:40:00,20250423_07:40:00
Wood Thrush,0.4279,LM_aru16,2025-04-23,07:40:00,20250423_07:40:00
Summer Tanager,0.3976,LM_aru16,2025-04-23,07:40:00,20250423_07:40:00
Hooded Warbler,0.3682,LM_aru16,2025-04-23,07:40:00,20250423_07:40:00
Yellow-throated Vireo,0.435,LM_aru16,2025-04-23,07:40:00,20250423_07:40:00
Eastern Towhee,0.2581,LM_aru16,2025-04-23,08:00:00,20250423_08:00:00
Northern Cardinal,0.318,LM_aru16,2025-04-23,08:00:00,20250423_08:00:00
Tufted Titmouse,0.2534,LM_aru16,2025-04-23,08:00:00,20250423_08:00:00
Carolina Wren,0.3202,LM_aru16,2025-04-23,08:00:00,20250423_08:00:00
Summer Tanager,0.4093,LM_aru16,2025-04-23,08:00:00,20250423_08:00:00
Blue Jay,0.3579,LM_aru16,2025-04-23,08:20:00,20250423_08:20:00
Mourning Dove,0.2738,LM_aru16,2025-04-23,08:20:00,20250423_08:20:00
Red-bellied Woodpecker,0.3863,LM_aru16,2025-04-23,08:20:00,20250423_08:20:00
Yellow-throated Vireo,0.3617,LM_aru16,2025-04-23,08:20:00,20250423_08:20:00
Eastern Towhee,0.4284,LM_aru16,2025-04-23,08:20:00,20250423_08:20:00
Wood Thrush,0.3599,LM_aru16,2025-04-23,08:20:00,20250423_08:20:00
Blue Jay,0.3958,LM_aru16,2025-04-23,08:40:00,20250423_08:40:00
Tufted Titmouse,0.4067,LM_aru16,2025-04-23,08:40:00,20250423_08:40:00
Great Crested Flycatcher,0.44,LM_aru16,2025-04-23,08:40:00,20250423_08:40:00
Northern Cardinal,0.5948,LM_aru16,2025-04-23,08:40:00,20250423_08:40:00
Carolina Wren,0.3806,LM_aru16,2025-04-23,08:40:00,20250423_08:40:00
Blue Jay,0.2703,LM_aru16,2025-04-23,09:00:00,20250423_09:00:00
Eastern Towhee,0.3643,LM_aru16,2025-04-23,09:00:00,20250423_09:00:00
Great Crested Flycatcher,0.5104,LM_aru16,2025-04-23,09:00:00,20250423_09:00:00
Red-bellied Woodpecker,0.3185,LM_aru16,2025-04-23,09:00:00,20250423_09:00:00
Carolina Wren,0.4039,LM_aru16,2025-04-23,09:00:00,20250423_09:00:00
Swainson's Warbler,0.3328,LM_aru16,2025-04-23,09:00:00,20250423_09:00:00
Prothonotary Warbler,0.2629,LM_aru16,2025-04-23,09:00:00,20250423_09:00:00
Eastern Towhee,0.8926,LM_aru16,2025-04-23,09:20:00,20250423_09:20:00
Louisiana Waterthrush,0.2579,LM_aru16,2025-04-23,09:20:00,20250423_09:20:00
White-eyed Vireo,0.404,LM_aru16,2025-04-23,09:20:00,20250423_09:20:00
Northern Cardinal,0.312,LM_aru16,2025-04-23,09:20:00,20250423_09:20:00
Yellow-throated Vireo,0.2727,LM_aru16,2025-04-23,09:20:00,20250423_09:20:00
American Robin,0.338,LM_aru16,2025-04-23,09:20:00,20250423_09:20:00
Northern Cardinal,0.2814,LM_aru16,2025-04-23,09:40:00,20250423_09:40:00
Carolina Chickadee,0.3739,LM_aru16,2025-04-23,09:40:00,20250423_09:40:00
Ruby-throated Hummingbird,0.308,LM_aru16,2025-04-23,09:40:00,20250423_09:40:00
Tufted Titmouse,0.3275,LM_aru16,2025-04-23,09:40:00,20250423_09:40:00
Blue Jay,0.3994,LM_aru16,2025-04-23,10:00:00,20250423_10:00:00
Wood Thrush,0.3637,LM_aru16,2025-04-23,10:00:00,20250423_10:00:00
Red-eyed Vireo,0.2667,LM_aru16,2025-04-23,10:00:00,20250423_10:00:00
Red-shouldered Hawk,0.2664,LM_aru16,2025-04-23,10:00:00,20250423_10:00:00
Tufted Titmouse,0.275,LM_aru16,2025-04-23,10:00:00,20250423_10:00:00
Carolina Wren,0.3107,LM_aru16,2025-04-23,10:20:00,20250423_10:20:00
Painted Bunting,0.3643,LM_aru16,2025-04-23,10:20:00,20250423_10:20:00
Red-eyed Vireo,0.3552,LM_aru16,2025-04-23,10:20:00,20250423_10:20:00
Eastern Towhee,0.35,LM_aru16,2025-04-23,10:20:00,20250423_10:20:00
Northern Cardinal,0.5245,LM_aru16,2025-04-23,10:20:00,20250423_10:20:00
Yellow-throated Vireo,0.2509,LM_aru16,2025-04-23,10:20:00,20250423_10:20:00
Summer Tanager,0.303,LM_aru16,2025-04-23,10:20:00,20250423_10:20:00
Great Crested Flycatcher,0.7787,LM_aru16,2025-04-23,10:40:00,20250423_10:40:00
Blue-gray Gnatcatcher,0.4497,LM_aru16,2025-04-23,10:40:00,20250423_10:40:00
Carolina Chickadee,0.5018,LM_aru16,2025-04-23,10:40:00,20250423_10:40:00
American Robin,0.4474,LM_aru16,2025-04-23,10:40:00,20250423_10:40:00
Yellow-throated Warbler,0.2761,LM_aru16,2025-04-23,10:40:00,20250423_10:40:00
Chipping Sparrow,0.3578,LM_aru16,2025-04-23,10:40:00,20250423_10:40:00
Red-bellied Woodpecker,0.2584,LM_aru16,2025-04-23,10:40:00,20250423_10:40:00
Yellow-billed Cuckoo,0.722,LM_aru16,2025-04-23,11:00:00,20250423_11:00:00
Kentucky Warbler,0.3037,LM_aru16,2025-04-23,11:00:00,20250423_11:00:00
Black-and-white Warbler,0.7635,LM_aru16,2025-04-23,11:00:00,20250423_11:00:00
Mourning Dove,0.2648,LM_aru16,2025-04-23,11:00:00,20250423_11:00:00
Great Crested Flycatcher,0.4266,LM_aru16,2025-04-23,11:20:00,20250423_11:20:00
Tufted Titmouse,0.305,LM_aru16,2025-04-23,11:20:00,20250423_11:20:00
Red-eyed Vireo,0.2668,LM_aru16,2025-04-23,11:20:00,20250423_11:20:00
House Finch,0.2513,LM_aru16,2025-04-23,11:20:00,20250423_11:20:00
Summer Tanager,0.899,LM_aru16,2025-04-23,11:20:00,20250423_11:20:00
Mourning Dove,0.2681,LM_aru16,2025-04-23,11:20:00,20250423_11:20:00
Bachman's Sparrow,0.2935,LM_aru16,2025-04-23,11:20:00,20250423_11:20:00
Kentucky Warbler,0.2957,LM_aru16,2025-04-23,11:20:00,20250423_11:20:00
Tufted Titmouse,0.3435,LM_aru16,2025-04-23,11:40:00,20250423_11:40:00
Summer Tanager,0.5962,LM_aru16,2025-04-23,11:40:00,20250423_11:40:00
Scarlet Tanager,0.3165,LM_aru16,2025-04-23,11:40:00,20250423_11:40:00
Mourning Dove,0.2614,LM_aru16,2025-04-23,11:40:00,20250423_11:40:00
Carolina Chickadee,0.4083,LM_aru16,2025-04-23,11:40:00,20250423_11:40:00
Carolina Wren,0.4156,LM_aru16,2025-04-23,11:40:00,20250423_11:40:00
Tufted Titmouse,0.5212,LM_aru16,2025-04-23,12:00:00,20250423_12:00:00
Great Crested Flycatcher,0.2659,LM_aru16,2025-04-23,12:00:00,20250423_12:00:00
Eastern Phoebe,0.2953,LM_aru16,2025-04-23,12:00:00,20250423_12:00:00
Northern Cardinal,0.7218,LM_aru16,2025-04-23,12:00:00,20250423_12:00:00
American Robin,0.4348,LM_aru16,2025-04-23,12:20:00,20250423_12:20:00
Scarlet Tanager,0.4343,LM_aru16,2025-04-23,12:20:00,20250423_12:20:00
Red-bellied Woodpecker,0.3681,LM_aru16,2025-04-23,12:20:00,20250423_12:20:00
Great Crested Flycatcher,0.6598,LM_aru16,2025-04-23,12:20:00,20250423_12:20:00
Summer Tanager,0.2897,LM_aru16,2025-04-23,12:20:00,20250423_12:20:00
Louisiana Waterthrush,0.3843,LM_aru16,2025-04-23,12:20:00,20250423_12:20:00
Yellow-throated Vireo,0.3484,LM_aru16,2025-04-23,12:20:00,20250423_12:20:00
Red-shouldered Hawk,0.3182,LM_aru16,2025-04-23,12:20:00,20250423_12:20:00
Tufted Titmouse,0.2716,LM_aru16,2025-04-23,12:20:00,20250423_12:20:00
Baltimore Oriole,0.2712,LM_aru16,2025-04-23,12:20:00,20250423_12:20:00
Summer Tanager,0.4465,LM_aru16,2025-04-23,12:40:00,20250423_12:40:00
Eastern Phoebe,0.4812,LM_aru16,2025-04-23,12:40:00,20250423_12:40:00
Great Crested Flycatcher,0.267,LM_aru16,2025-04-23,12:40:00,20250423_12:40:00
American Robin,0.3456,LM_aru16,2025-04-23,12:40:00,20250423_12:40:00
Scarlet Tanager,0.4918,LM_aru16,2025-04-23,12:40:00,20250423_12:40:00
Red-bellied Woodpecker,0.3618,LM_aru16,2025-04-23,12:40:00,20250423_12:40:00
Northern Cardinal,0.3109,LM_aru16,2025-04-23,12:40:00,20250423_12:40:00
